Survivor_ID,Survivor,Aliases,Rarity,Upgrade_System,Unlock_Order,Unlock_Point,Required_Value,Unlock_Name,Effect,Effect_Scope,Effect_Tags,Shard_or_Upgrade_Item,Data_Status,Primary_Source_URL,Secondary_Source_URL
SURV11,Taloxa,,S,Awakening,16,A4,4,Tactical Protocol Spec II,Drone-family hits inflict Laceration; damage to Lacerated targets +25%. Teamwork passive slot +1.,Equipped Survivor + slot unlock,Laceration | Drone,Taloxa Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/taloxa,https://survivorio.fandom.com/wiki/Characters
SURV11,Taloxa,,S,Awakening,17,A5,5,Chain Sync Enhancement II,"Skill Damage +30%, Crit Damage +30%, Mecha sync loss -3% per second, and Overload duration +5 seconds.",This Survivor / Battle,Crit Damage | Skill Damage,Taloxa Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/taloxa,https://survivorio.fandom.com/wiki/Characters
SURV11,Taloxa,,S,Awakening,18,A6,6,Tactical Protocol Spec III,Gain +1 weapon-skill slot. Teamwork passive slot +1.,Equipped Survivor + slot unlock,,Taloxa Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/taloxa,https://survivorio.fandom.com/wiki/Characters
SURV11,Taloxa,,S,Awakening,19,A7,7,Chain Sync Enhancement III,"Skill Damage +60%, Crit Damage +60%, and Funnel/Vulcan Gun damage +35%.",This Survivor / Battle,Crit Damage | Skill Damage,Taloxa Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/taloxa,https://survivorio.fandom.com/wiki/Characters
SURV11,Taloxa,,S,Awakening,20,A8,8,Tactical Protocol Maximum,Damage to Lacerated targets +50%. Teamwork passive slot +1.,Equipped Survivor + slot unlock,Laceration,Taloxa Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/taloxa,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Level,1,Level 20,20,Level Bonus,Survivor HP +3000.,This Survivor / Battle,,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Level,2,Level 40,40,Level Bonus,All Survivors: ATK +10%.,Account-wide / All Survivors,All-Survivor Bonus,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Level,3,Level 60,60,Level Bonus,Survivor ATK +1200.,This Survivor / Battle,,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Level,4,Level 80,80,Level Bonus,All Survivors: Healing effect +5%.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Level,5,Level 100,100,Level Bonus,Survivor ATK +1800.,This Survivor / Battle,,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Level,6,Level 120,120,Level Bonus,All Survivors: Crit Damage +10%.,Account-wide / All Survivors,Crit Damage | All-Survivor Bonus,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Star Upgrade,7,1 Star,1,Adrenaline,"Each time HP is lost, damage increases temporarily; does not stack.",This Survivor / Battle,,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +600; Survivor HP +3000.,This Survivor / Battle,,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Star Upgrade,9,3 Star,3,Euphoria,Adrenaline damage bonus increases and duration +5 seconds; Survivor HP +20%.,This Survivor / Battle,,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Star Upgrade,10,4 Star,4,Veteran Survivor License,Survivor ATK +1500; Survivor HP +7500.,This Survivor / Battle,,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: ATK +8%.,Account-wide / All Survivors,All-Survivor Bonus,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Star Upgrade,12,6 Star,6,Ironclad,"During Blood Pact, gain a fixed 8% HP shield per second and +20% damage to Elites/Bosses; Survivor ATK +20%.",This Survivor / Battle,Shield | Elite/Boss Damage,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Awakening,13,A1,1,Bloodthirst Pact / Last Stand,"Blood Pact HP loss counts toward Last Stand and triggers Adrenaline; Adrenaline starts at Lv.3; Crimson Bat damage +50%. Every 30% cumulative HP lost grants Crit Damage +2%, up to 5 stacks.",This Survivor / Battle,Crit Damage,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Awakening,14,A2,2,Last Stand Plus,Each stack grants Crit Damage +4%. Unlock 1 Teamwork passive slot.,Equipped Survivor + slot unlock,Crit Damage,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Awakening,15,A3,3,Boss Hunter,Damage to Elites and Bosses +30%.,This Survivor / Battle,Elite/Boss Damage,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Awakening,16,A4,4,Last Stand Plus II,Each stack grants an additional Crit Damage +2%; required HP loss per stack -15%. Teamwork passive slot +1.,Equipped Survivor + slot unlock,Crit Damage,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Awakening,17,A5,5,Enhanced Blood Pact,Blood Pact HP loss and shield gain per second are doubled; Adrenaline becomes Enhanced Adrenaline with 2x damage bonus.,This Survivor / Battle,Shield,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Awakening,18,A6,6,Last Stand Maximum Stacks,Maximum Last Stand stacks +5. Teamwork passive slot +1.,Equipped Survivor + slot unlock,,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Awakening,19,A7,7,Crimson Bat / Adrenaline Enhancement,Crimson Bat damage +50%; Enhanced Adrenaline starts at Lv.5; damage to Elites/Bosses +60%.,This Survivor / Battle,Elite/Boss Damage,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV12,Venato,,S,Awakening,20,A8,8,Last Stand Plus Maximum,Each stack grants Crit Damage +6%. Teamwork passive slot +1.,Equipped Survivor + slot unlock,Crit Damage,Venato Shard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/venato,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: HP +5%.,Account-wide / All Survivors,All-Survivor Bonus,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: ATK +5%.,Account-wide / All Survivors,All-Survivor Bonus,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Star Upgrade,7,1 Star,1,Sai,Uses 2 Sai; can evolve into Fury Sai.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +400; Survivor HP +2000.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Star Upgrade,9,3 Star,3,Power Strike,Every 5 attacks launches a giant Sai that inflicts Bleed; Survivor HP +20%.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Star Upgrade,10,4 Star,4,Veteran Survivor License,Survivor ATK +1000; Survivor HP +5000.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: Crit Rate +8%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Star Upgrade,12,6 Star,6,Hot-headed,Sai and Fury Sai damage +70%; Survivor ATK +20%.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Awakening,13,A1,1,Rocket Assault / Scattered Spikes,"Active: Rocket Assault. Passive: Every 20 seconds fires piercing Sai around the hero, inflicting Laceration and +10% damage to Lacerated targets for 5 seconds.",This Survivor / Battle,Laceration,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Awakening,14,A2,2,Scattered Spikes Enhancement,Additional damage to Lacerated targets +10%.,This Survivor / Battle,Laceration,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Awakening,15,A3,3,Rocket Assault Enhancement,Fires more Assault Sai.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Awakening,16,A4,4,Scattered Spikes Enhancement II,Additional damage to Lacerated targets +10%. Unlock 1 Teamwork passive slot.,Equipped Survivor + slot unlock,Laceration,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Awakening,17,A5,5,Rocket Assault Sai,Fires Assault Sai during Rocket Assault.,This Survivor / Battle,,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV13,Raphael,,SP,Awakening,18,A6,6,Scattered Spikes Maximum,Additional damage to Lacerated targets +20%. Teamwork passive slot +1.,Equipped Survivor + slot unlock,Laceration,Cheese Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/raphael,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: HP +5%.,Account-wide / All Survivors,All-Survivor Bonus,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: ATK +5%.,Account-wide / All Survivors,All-Survivor Bonus,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Star Upgrade,7,1 Star,1,Microphone,Uses a Microphone; can evolve into Mega Soundwave Balls.,This Survivor / Battle,,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +400; Survivor HP +2000.,This Survivor / Battle,,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Star Upgrade,9,3 Star,3,Increased Volume,Soundwave damage +30%; Survivor HP +20%.,This Survivor / Battle,,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Star Upgrade,10,4 Star,4,Veteran Survivor License,Survivor ATK +1000; Survivor HP +5000.,This Survivor / Battle,,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: Crit Rate +8%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Star Upgrade,12,6 Star,6,Sonic Boom,Mega Soundwave Balls explode in a small area; Survivor ATK +20%.,This Survivor / Battle,,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Awakening,13,A1,1,Reporter Snapshot / Pet Companion,Snapshot damage +50%. Normal Pet ATK/HP +5%; S-Pet sync +10%.,This Survivor / Battle,Pet,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Awakening,14,A2,2,Pet Companion Enhancement,Additional Normal Pet ATK/HP +5%; S-Pet sync +10%.,This Survivor / Battle,Pet,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Awakening,15,A3,3,Reporter Snapshot Enhancement,Snapshot damage +50% and inflicts 5% Vulnerability.,This Survivor / Battle,Vulnerability,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Awakening,16,A4,4,Pet Companion Enhancement II,Additional Normal Pet ATK/HP +10%; S-Pet sync +10%. Unlock 1 Teamwork passive slot.,Equipped Survivor + slot unlock,Pet,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Awakening,17,A5,5,Reporter Snapshot Enhancement II,Snapshot damage +50% and an additional 5% Vulnerability.,This Survivor / Battle,Vulnerability,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV14,April,,SP,Awakening,18,A6,6,Pet Companion Maximum,Additional Normal Pet ATK/HP +10%; S-Pet sync +20%. Teamwork passive slot +1.,Equipped Survivor + slot unlock,Pet,Reporter Interview Guide,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/april,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: HP +5%.,Account-wide / All Survivors,All-Survivor Bonus,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: ATK +5%.,Account-wide / All Survivors,All-Survivor Bonus,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Star Upgrade,7,1 Star,1,Seeker Bo,Uses Seeker Bo; can evolve into Savage Bo.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +400; Survivor HP +2000.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Star Upgrade,9,3 Star,3,Super Sweep,Bo damage +30%; Survivor HP +20%.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Star Upgrade,10,4 Star,4,Veteran Survivor License,Survivor ATK +1000; Survivor HP +5000.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: Crit Rate +8%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Star Upgrade,12,6 Star,6,Staff Strike,Attack range and damage +30%; Survivor ATK +20%.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Awakening,13,A1,1,Spinning Smash / Brotherhood,Active: Fires an energy wave. Exclusive global passive: Each equipped SP Awakening passive grants Crit Rate +3%.,Account-wide global passive,Crit Rate,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Awakening,14,A2,2,Brotherhood Enhancement,Each equipped SP Awakening passive grants Skill Damage +3% and Crit Damage +3%.,This Survivor / Battle,Crit Damage | Skill Damage,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Awakening,15,A3,3,Spinning Smash Enhancement,Spinning Smash range increases.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Awakening,16,A4,4,Brotherhood Enhancement II,Each equipped SP passive grants Lacerated Damage +3% and Shield Damage +3%. Unlock 1 Teamwork passive slot.,Equipped Survivor + slot unlock,Laceration | Shield,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Awakening,17,A5,5,Spinning Smash Damage,Spinning Smash damage +50%.,This Survivor / Battle,,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV15,Donatello,,SP,Awakening,18,A6,6,Brotherhood Maximum,"Each equipped SP passive grants Weakened, Poisoned and Chilled damage +3%. Teamwork passive slot +1.",Equipped Survivor + slot unlock,Poison | Chill | Weaken,Mushroom Pizza,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/donatello,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: HP +5%.,Account-wide / All Survivors,All-Survivor Bonus,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: ATK +5%.,Account-wide / All Survivors,All-Survivor Bonus,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Star Upgrade,7,1 Star,1,Secret Art Blast,Uses Secret Art Blast; can evolve into Secret Art Fusion.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +400; Survivor HP +2000.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Star Upgrade,9,3 Star,3,Bonecrusher,Energy-wave damage +30% and inflicts Slow; Survivor HP +20%.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Star Upgrade,10,4 Star,4,Veteran Survivor License,Survivor ATK +1000; Survivor HP +5000.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: Crit Rate +8%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Star Upgrade,12,6 Star,6,Fatality,Energy-wave damage +30% and Slow is enhanced; Survivor ATK +20%.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Awakening,13,A1,1,Phantom Assault / Master Mentor,"Adds 1 phantom and damage +20%. Normal Pet skill cooldown -5%, Crit Rate +10%, and S-Pet sync +10%.",This Survivor / Battle,Crit Rate | Cooldown | Pet,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Awakening,14,A2,2,Master Mentor Enhancement,"Normal Pet Crit Rate +10%, Crit Damage +20%, and S-Pet sync +10%.",This Survivor / Battle,Crit Rate | Crit Damage | Pet,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Awakening,15,A3,3,Phantom Assault Enhancement,Adds 1 phantom and damage +20%.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Awakening,16,A4,4,Master Mentor Enhancement II,Normal Pet skill cooldown -15%; S-Pet sync +10%. Unlock 1 Teamwork passive slot.,Equipped Survivor + slot unlock,Cooldown | Pet,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Awakening,17,A5,5,Phantom Assault Enhancement II,Adds 1 phantom and damage +20%.,This Survivor / Battle,,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
SURV16,Splinter,,SP,Awakening,18,A6,6,Master Mentor Maximum,"Normal Pet skill cooldown -10%, Crit Rate +20%, Crit Damage +20%, and S-Pet sync +20%. Teamwork passive slot +1.",Equipped Survivor + slot unlock,Crit Rate | Crit Damage | Cooldown | Pet,Teapot,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/splinter,https://survivorio.fandom.com/wiki/Characters
