Choice_Item_ID,Choice_Item_Name,Choice_Scope,Option_Order,Option_Name,Option_Category,Option_Status,Rarity_Awarded,Notes,Source_URLs
31105,Epic Equipment Choice Pack,Equipment,27,Army Boots,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31105,Epic Equipment Choice Pack,Equipment,28,Prosthetic Legs,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31105,Epic Equipment Choice Pack,Equipment,29,Layered Snowshoes,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31105,Epic Equipment Choice Pack,Equipment,30,Highboots,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,1,Kunai,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,2,Baseball Bat,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,3,Katana,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,4,Shotgun,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,5,Revolver,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,6,Metal Neckguard,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,7,Trendy Charm,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,8,Army Nameplate,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,9,Bone Pendant,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,10,Emerald Pendant,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,11,Fingerless Gloves,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,12,Leather Gloves,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,13,Army Gloves,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,14,Shiny Wristguard,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,15,Protective Gloves,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,16,Full Metal Suit,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,17,Traveler's Jacket,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,18,Carapace,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,19,Army Uniform,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,20,Protective Suit,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,21,Stylish Belt,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,22,Leather Belt,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,23,Army Belt,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,24,Waist Sensor,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,25,Broad Waistguard,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,26,Light Runners,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,27,Army Boots,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,28,Prosthetic Legs,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,29,Layered Snowshoes,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Equipment,30,Highboots,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,1,Void Power,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,2,Lightchaser,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,3,Sword of Disorder,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,4,Eternal Necklace,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,5,Stone of Cleaving,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,6,Voidwaker Emblem,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,7,Eternal Gloves,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,8,Voidwaker Handguards,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,9,Chaos Gauntlet,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,10,Eternal Suit,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,11,Voidwaker Windbreaker,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,12,Armor of Quietus,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,13,Twisting Belt,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,14,Eternal Belt,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,15,Voidwaker Sash,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,16,Voidwaker Treads,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,17,Eternal Boots,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Equipment,18,Shoes of Confusion,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,1,Void Power,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,2,Lightchaser,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,3,Sword of Disorder,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,4,Eternal Necklace,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,5,Stone of Cleaving,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,6,Voidwaker Emblem,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,7,Eternal Gloves,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,8,Voidwaker Handguards,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,9,Chaos Gauntlet,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,10,Eternal Suit,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,11,Voidwaker Windbreaker,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,12,Armor of Quietus,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,13,Twisting Belt,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,14,Eternal Belt,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,15,Voidwaker Sash,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,16,Voidwaker Treads,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,17,Eternal Boots,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Equipment,18,Shoes of Confusion,Equipment,Exact,Epic,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,1,Void Power,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,2,Lightchaser,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,3,Sword of Disorder,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,4,Eternal Necklace,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,5,Stone of Cleaving,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,6,Voidwaker Emblem,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,7,Eternal Gloves,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,8,Voidwaker Handguards,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,9,Chaos Gauntlet,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,10,Eternal Suit,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,11,Voidwaker Windbreaker,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,12,Armor of Quietus,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,13,Twisting Belt,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,14,Eternal Belt,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,15,Voidwaker Sash,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,16,Voidwaker Treads,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,17,Eternal Boots,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Equipment,18,Shoes of Confusion,Equipment,Exact,Legend,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31110,S Grade Excellent Equipment Choice Pack,Equipment,1,Void Power,Equipment,Exact,Excellent,The chosen item is awarded at the rarity shown on the pack.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
